sec,fargo,desert,maine,modernBaseball,nyny,pnw,texas
712,804,831,68,758,887,825,976
817,808,730,31,700,807,913,995
697,842,649,422,764,681,950,947
502,704,559,141,568,205,934,834
154,148,240,210,443,198,865,671
192,173,327,20,254,98,749,469
32,54,431,0,81,6,595,250
0,3,170,0,0,0,416,54
0,0,39,0,0,0,229,0
0,0,0,0,0,0,62,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,70,0,0,0,0
21,0,0,234,38,145,0,0
179,31,0,416,196,335,0,0
382,209,34,591,306,528,17,135
580,293,202,739,577,700,162,350
679,571,402,851,679,835,349,565
618,722,595,915,783,921,536,752
792,833,710,780,915,950,699,893
870,898,827,880,920,922,832,976
621,908,152,690,868,839,916,994
455,867,475,533,762,704,953,944
212,774,350,474,613,535,937,829
142,639,197,290,435,342,863,664
164,474,120,119,221,152,746,463
28,293,377,0,55,12,592,244
0,119,18,0,0,0,409,50
0,0,73,0,0,0,223,0
0,0,0,0,0,0,57,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,36,0,0,0,0
21,0,0,184,36,134,0,0
179,45,0,372,194,318,0,0
381,194,30,427,202,506,14,132
579,370,190,207,371,675,150,347
748,542,298,125,462,805,118,564
488,692,551,379,51,511,156,752
639,805,639,169,288,719,309,893
667,873,803,657,525,513,306,970
825,882,729,732,644,796,517,986
628,841,632,500,276,378,669,935
490,756,532,296,106,496,791,812
340,620,416,17,81,241,702,646
175,453,385,48,90,23,363,445
25,273,465,0,40,5,437,229
0,106,203,0,0,0,209,43
0,0,53,0,0,0,220,0
0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,11,0,0,0,0
21,0,0,22,35,22,0,0
181,42,0,278,192,105,0,0
387,189,29,424,383,294,0,129
588,366,3,484,567,576,150,343
758,406,244,601,718,592,333,557
882,264,572,449,542,802,515,593
940,55,650,608,821,821,680,753
941,678,405,621,523,856,810,913
695,867,721,552,701,574,898,970
736,682,325,538,597,319,931,919
611,685,124,458,337,115,646,707
379,494,319,284,405,94,845,646
202,356,405,115,238,67,729,447
36,190,415,0,45,0,575,233
0,5,260,0,0,0,395,39
0,0,47,0,0,0,210,0
0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,57,0,0,0,0
22,0,0,212,35,120,0,0
187,20,0,387,193,297,0,0
395,94,28,556,384,480,0,37
595,187,192,699,571,644,146,282
763,483,328,808,730,665,330,555
885,461,41,868,847,868,516,521
857,628,286,876,913,897,682,880
950,880,447,751,921,302,816,957
889,890,37,743,870,377,900,973
770,848,186,612,768,657,933,735
603,759,50,452,615,395,917,803
407,627,138,275,432,303,844,152
203,463,283,83,244,126,725,265
32,283,356,0,71,0,571,219
0,110,277,0,0,0,393,34
0,0,90,0,0,0,208,0
0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,35,0,0,0,0
20,0,0,147,30,121,0,0
134,7,0,371,183,143,0,0
285,42,27,535,372,381,0,131
583,24,194,534,558,650,141,345
752,28,397,783,716,782,323,560
844,140,595,843,110,864,507,746
793,477,764,851,594,297,673,886
882,249,889,809,904,862,805,963
868,212,962,610,708,778,889,979
727,642,976,245,758,649,926,929
599,765,882,13,612,444,909,812
352,629,562,115,425,261,840,647
97,463,455,8,233,33,723,446
19,282,357,0,60,0,569,212
0,71,280,0,0,0,391,42
0,0,89,0,0,0,205,0
0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0
18,0,0,4,9,119,0,0
174,43,0,9,71,296,0,0
374,202,25,202,157,481,0,135
576,387,190,185,226,646,144,351
746,567,392,218,95,377,329,567
868,720,587,139,566,777,516,754
935,835,396,384,457,766,679,894
921,903,882,171,578,343,804,974
845,915,667,356,559,594,888,990
757,872,34,134,682,647,917,752
564,778,818,106,553,481,898,567
247,640,576,60,414,298,826,226
61,471,165,12,224,122,350,449
10,286,335,0,36,0,438,193
0,109,274,0,0,0,183,34
0,0,86,0,0,0,198,0
0,0,0,0,0,0,41,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0
10,0,0,83,9,114,0,0
63,40,0,140,36,290,0,0
57,194,24,178,182,474,0,133
285,376,187,693,196,640,82,348
528,552,388,110,277,765,155,561
791,704,583,110,812,204,39,747
628,817,717,84,207,877,106,887
601,883,875,155,289,644,187,967
268,895,947,156,235,237,235,984
95,852,962,142,746,606,435,934
220,759,917,76,228,463,629,822
159,623,814,57,77,117,528,656
63,456,661,15,10,95,281,453
14,274,51,0,35,0,410,233
0,101,36,0,0,0,357,42
0,0,25,0,0,0,87,0
0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,23,0,0,0,0
6,0,0,97,10,120,0,0
145,39,0,157,45,304,0,0
343,194,21,304,109,325,0,130
539,377,163,362,117,665,120,343
686,553,265,277,153,800,291,557
787,703,486,158,187,885,464,743
793,813,354,110,332,754,618,883
524,875,497,166,515,669,755,965
432,885,467,291,287,804,662,981
381,841,748,132,297,672,895,932
90,747,479,166,359,503,884,817
166,611,206,174,439,314,815,652
57,444,24,40,246,127,704,449
14,262,8,0,68,0,553,230
0,93,179,0,0,0,375,39
0,0,37,0,0,0,192,0
0,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,22,0,0,0,0
14,0,0,127,27,35,0,0
121,18,0,298,182,134,0,0
179,142,21,533,372,401,0,126
304,353,127,677,556,597,129,335
693,524,380,444,712,544,310,546
860,672,573,425,826,896,493,727
790,779,739,218,458,925,659,861
613,637,805,650,642,894,791,924
662,853,624,145,460,810,879,875
726,813,649,296,425,674,913,198
385,639,669,258,451,503,895,77
271,589,788,36,437,309,822,68
48,427,399,6,243,86,705,134
9,250,101,0,65,0,549,37
0,85,5,0,0,0,372,20
0,0,24,0,0,0,187,0
0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0
13,0,0,52,30,92,0,0
162,19,0,98,201,318,0,0
365,144,20,434,405,476,0,121
563,285,182,514,601,689,123,330
730,522,382,448,763,827,302,543
791,668,578,482,883,916,485,728
568,743,708,267,952,947,647,869
691,680,868,445,735,917,779,948
666,852,452,519,904,738,866,963
759,811,218,289,797,503,899,911
585,688,447,227,586,519,881,72
329,549,764,109,359,324,811,438
128,322,342,28,221,130,693,246
15,193,297,0,45,0,540,4
0,48,9,0,0,0,364,26
0,0,28,0,0,0,181,0
0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,41,0,0,0,0
10,0,0,194,27,123,0,0
165,13,0,374,188,315,0,0
373,152,16,548,329,511,0,90
582,367,167,696,421,684,124,322
755,140,362,463,598,819,142,531
881,138,444,453,478,556,337,715
756,127,578,506,209,755,659,853
789,298,804,473,213,815,791,932
766,332,359,438,174,757,876,355
526,498,78,219,248,678,912,899
537,425,484,211,250,503,894,461
389,599,643,251,97,309,823,624
183,429,29,35,76,120,704,288
21,248,88,0,22,0,548,210
0,81,10,0,0,0,369,23
0,0,25,0,0,0,182,0
0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,13,0,0,0,0
13,0,0,130,8,117,0,0
163,18,0,254,53,305,0,0
369,158,16,241,220,498,0,118
571,232,121,583,25,670,122,328
742,381,308,788,513,804,304,542
868,432,529,414,467,806,489,594
937,517,736,565,548,753,656,558
941,606,858,60,331,878,786,601
828,447,468,561,219,787,874,543
709,517,80,402,140,653,907,414
560,550,34,247,74,417,888,460
388,578,781,251,164,285,814,375
130,409,538,84,40,105,696,207
19,230,12,0,17,0,540,116
0,70,90,0,0,0,360,11
0,0,21,0,0,0,176,0
0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,14,0,0,0,0
9,0,0,120,9,101,0,0
156,15,0,235,40,254,0,0
252,135,16,235,360,411,0,3
504,232,175,318,550,571,118,7
562,393,379,614,718,718,299,144
465,554,574,723,836,584,483,36
914,577,743,861,618,652,647,36
915,342,868,816,547,797,779,92
856,602,937,298,545,655,863,63
739,452,949,302,755,445,899,83
531,399,901,202,602,465,877,183
339,209,797,32,52,277,805,234
174,309,646,33,198,101,685,150
18,234,460,0,50,0,529,151
0,72,258,0,0,0,350,18
0,0,67,0,0,0,167,0
0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0
11,0,0,182,19,112,0,0
158,24,0,360,170,300,0,0
362,168,15,531,303,462,0,115
563,157,177,679,552,667,113,327
697,525,383,788,716,802,295,542
810,451,582,849,257,886,480,730
723,793,751,742,124,912,644,872
669,860,876,813,584,783,776,949
552,871,948,331,213,785,859,964
44,827,960,585,623,605,892,911
27,732,910,349,501,262,873,791
26,595,804,218,325,253,802,625
27,425,652,75,70,80,684,423
7,227,464,0,42,0,529,207
0,74,257,0,0,0,349,27
0,0,65,0,0,0,166,0
0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,19,0,0,0,0
8,0,0,123,15,77,0,0
126,23,0,245,158,143,0,0
211,166,13,408,347,207,0,123
384,347,171,373,536,399,110,245
371,524,376,492,709,378,289,249
579,674,574,475,828,311,475,743
573,787,743,221,894,697,642,881
324,854,868,83,897,695,776,957
452,865,937,69,734,212,861,970
596,821,948,198,738,29,894,916
398,725,899,39,586,164,874,717
178,589,796,137,404,186,799,556
117,420,644,15,211,4,674,404
6,238,458,0,43,0,514,181
0,47,253,0,0,0,274,27
0,0,62,0,0,0,92,0
0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0
3,0,0,30,17,105,0,0
86,11,0,63,167,291,0,0
105,162,0,522,362,483,0,121
117,344,172,301,551,653,69,339
325,521,337,489,714,788,175,556
396,673,507,277,604,871,340,745
530,784,579,370,373,488,369,884
445,850,764,440,749,174,708,963
607,859,881,307,542,718,654,978
507,817,131,226,675,63,618,925
393,721,57,37,590,47,401,805
363,92,98,85,405,278,287,635
140,416,17,33,177,96,228,391
7,233,63,0,41,0,149,185
0,43,4,0,0,0,106,18
0,0,29,0,0,0,3,0
0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,28,0,0,0,0
6,0,0,37,16,101,0,0
60,12,0,349,168,285,0,0
123,96,0,296,366,475,0,47
186,190,55,667,557,645,81,276
623,200,214,403,722,779,148,542
841,364,369,259,840,864,83,730
882,579,411,159,746,891,72,870
861,356,610,282,909,859,179,952
564,583,321,705,856,157,410,967
602,514,55,570,336,413,469,915
515,397,102,406,499,457,694,797
363,569,779,227,403,268,481,441
160,403,622,64,47,72,643,321
10,223,430,0,20,0,486,204
0,39,226,0,0,0,309,23
0,0,18,0,0,0,93,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,26,0,0,0,0
4,0,0,171,6,91,0,0
115,19,0,347,70,269,0,0
275,161,0,518,273,458,0,113
563,343,158,665,399,276,91,327
626,522,358,772,621,763,261,545
640,674,488,831,783,600,440,734
703,789,719,838,804,262,603,875
912,855,841,790,245,365,735,949
858,753,858,547,31,428,821,963
325,823,920,209,23,606,855,910
164,726,412,394,250,438,839,794
11,586,709,218,11,254,767,624
106,416,612,59,168,82,651,417
7,231,339,0,24,0,495,196
0,62,224,0,0,0,317,19
0,0,45,0,0,0,140,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,23,0,0,0,0
4,0,0,165,5,89,0,0
68,17,0,341,59,267,0,0
222,160,0,513,37,399,0,63
463,341,159,657,302,622,98,229
476,518,362,763,112,570,280,318
496,670,559,820,550,649,466,68
288,783,726,822,179,586,634,597
132,849,850,639,96,575,768,929
195,859,921,512,40,455,855,943
463,814,718,427,446,510,890,889
110,716,703,292,36,362,867,773
44,576,776,17,36,260,794,492
94,405,429,35,12,58,672,397
5,221,431,0,16,0,513,167
0,56,227,0,0,0,240,11
0,0,45,0,0,0,145,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,10,0,0,0,0
3,0,0,138,11,78,0,0
41,8,0,254,152,101,0,0
20,154,0,407,341,134,0,102
108,335,156,425,530,187,56,309
186,420,360,515,211,120,275,523
237,664,558,588,812,87,366,547
310,602,727,372,414,108,624,763
318,702,665,459,173,77,757,834
234,647,695,413,829,292,841,785
357,693,933,253,499,88,873,609
125,697,722,270,567,305,853,642
55,557,773,141,382,237,777,185
25,387,41,15,188,23,657,29
3,207,286,0,28,0,498,16
0,31,145,0,0,0,318,4
0,0,29,0,0,0,137,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0
2,0,0,12,10,83,0,0
4,5,0,137,152,252,0,0
9,126,0,161,271,257,0,104
28,212,155,221,539,597,90,314
57,447,359,477,703,517,265,394
88,651,557,517,822,659,448,438
85,640,725,336,888,848,515,656
91,826,852,524,895,679,678,891
147,835,422,396,841,689,825,948
105,790,100,539,734,607,752,583
79,691,644,375,579,354,738,444
106,552,528,202,392,250,652,418
55,384,611,48,194,30,27,400
4,204,423,0,28,0,11,184
0,34,217,0,0,0,148,15
0,0,37,0,0,0,4,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0
2,0,0,115,0,90,0,0
14,5,0,181,153,274,0,0
31,139,0,117,349,467,0,3
50,310,112,161,541,638,83,24
63,478,348,80,705,772,255,306
146,356,209,487,824,856,437,452
249,628,494,611,888,882,600,699
416,491,682,329,893,846,731,645
312,650,907,99,839,756,817,642
149,428,398,23,727,554,524,658
239,680,150,7,571,267,203,639
204,362,422,4,385,252,619,61
147,339,32,26,143,75,297,8
3,199,206,0,26,0,234,122
0,29,124,0,0,0,295,4
0,0,11,0,0,0,119,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0
2,0,0,152,0,87,0,0
21,0,0,329,152,272,0,0
43,93,0,502,350,464,0,42
132,251,148,648,542,636,81,5
161,494,354,763,708,772,254,356
145,646,556,824,826,854,435,423
381,759,727,831,379,878,599,782
345,728,850,787,886,844,732,836
591,512,917,614,778,753,818,163
410,431,332,549,682,612,773,69
399,682,30,380,275,435,831,62
147,392,84,200,293,170,760,41
32,194,317,42,34,49,639,190
3,161,220,0,21,0,483,164
0,25,75,0,0,0,302,10
0,0,21,0,0,0,122,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0
5,0,0,32,0,71,0,0
143,0,0,13,135,179,0,0
345,48,0,141,326,369,0,47
554,22,90,100,514,103,81,306
574,13,234,175,242,699,257,518
570,23,561,139,428,613,440,704
892,41,734,86,499,602,608,843
871,24,862,104,313,53,743,933
607,61,937,131,127,600,830,945
544,70,572,70,321,138,864,890
527,98,889,9,179,247,840,767
327,182,778,12,246,223,763,597
138,101,379,5,175,25,639,391
4,81,419,0,20,0,188,175
0,13,209,0,0,0,5,10
0,0,20,0,0,0,116,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,15,0,0,0,0
4,0,0,155,0,78,0,0
142,0,0,337,146,255,0,0
346,133,0,391,342,445,0,106
547,259,145,368,534,617,28,320
720,488,350,772,697,754,185,535
845,639,548,396,816,837,293,721
869,753,716,350,881,866,508,858
907,818,843,214,886,834,653,930
788,827,914,315,831,746,693,787
667,782,923,335,720,608,780,885
537,686,869,377,565,433,583,761
337,547,544,195,378,240,568,544
134,377,509,38,179,64,452,387
4,60,404,0,19,0,471,171
0,36,199,0,0,0,20,0
0,0,26,0,0,0,109,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,13,0,0,0,0
5,0,0,151,0,70,0,0
143,0,0,332,139,241,0,0
349,65,0,507,329,54,0,99
552,105,141,657,516,596,73,309
721,273,348,765,673,173,246,410
845,503,549,713,788,344,429,712
788,585,722,829,851,432,594,851
903,719,852,781,858,353,725,932
691,813,920,680,803,400,811,945
584,564,930,538,694,574,845,889
528,533,612,347,539,400,826,769
340,329,762,173,355,216,751,597
135,169,602,34,164,52,631,389
4,59,407,0,15,0,471,170
0,22,198,0,0,0,290,0
0,0,23,0,0,0,109,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,68,0,67,0,0
138,0,0,190,106,238,0,0
340,137,0,350,6,423,0,99
542,323,136,495,214,592,73,312
713,504,339,614,455,730,250,528
836,662,539,559,768,813,435,715
900,779,710,551,830,838,602,854
899,846,838,576,835,806,732,929
832,854,906,461,782,716,818,940
553,808,474,502,676,579,852,884
431,706,858,335,522,406,829,763
329,560,747,163,275,219,753,592
128,383,38,25,137,53,630,384
2,194,249,0,5,0,471,165
0,32,189,0,0,0,287,0
0,0,20,0,0,0,105,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,119,0,70,0,0
25,0,0,275,5,246,0,0
205,135,0,374,78,185,0,4
432,318,135,606,205,603,68,15
716,497,338,713,360,733,242,12
310,651,539,289,806,813,425,22
85,764,711,767,877,734,588,65
64,828,839,712,329,802,722,173
87,837,908,614,817,711,805,241
94,789,916,482,701,575,838,266
84,688,860,186,543,402,815,488
94,544,748,91,355,215,737,414
13,370,339,15,160,33,614,350
1,184,250,0,12,0,455,130
0,27,189,0,0,0,272,0
0,0,12,0,0,0,96,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,44,0,72,0,0
136,0,0,46,143,248,0,0
342,130,0,46,342,435,0,25
544,312,132,75,534,604,63,115
714,491,336,81,698,742,231,216
824,644,535,215,815,829,413,446
901,756,707,327,877,862,578,651
706,819,831,21,876,721,713,845
820,826,395,58,818,747,799,620
685,778,196,54,705,607,835,200
456,678,855,34,545,429,812,145
327,534,744,3,355,233,732,132
129,362,584,23,158,53,606,76
2,179,390,0,0,0,447,21
0,24,184,0,0,0,268,0
0,0,16,0,0,0,92,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,128,0,74,0,0
107,0,0,233,134,263,0,0
321,133,0,480,328,461,0,40
565,317,133,541,520,639,63,159
749,498,339,601,683,774,239,267
875,650,539,688,800,857,425,352
938,764,710,703,862,883,594,627
933,824,837,208,757,846,727,674
862,829,906,106,233,754,814,595
676,780,761,242,222,612,847,458
500,676,554,249,252,431,823,450
277,531,72,39,345,234,742,397
131,357,270,6,151,52,617,325
2,171,388,0,0,0,457,152
0,11,179,0,0,0,271,0
0,0,14,0,0,0,90,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,137,0,74,0,0
128,0,0,318,96,262,0,0
339,115,0,493,246,459,0,40
546,288,130,641,425,633,59,71
680,465,336,749,573,767,233,256
581,622,538,806,533,848,416,593
792,742,709,809,708,874,579,698
571,812,838,757,704,836,706,643
489,822,907,655,604,744,784,746
427,778,915,511,563,601,815,778
312,481,857,341,483,422,775,754
213,537,743,162,308,226,701,580
116,362,580,18,134,47,577,321
0,174,383,0,0,0,418,150
0,9,174,0,0,0,241,0
0,0,0,0,0,0,71,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,125,0,35,0,0
121,0,0,298,70,180,0,0
208,129,0,470,173,364,0,39
381,317,129,617,278,541,32,154
642,499,335,723,407,735,13,254
578,656,537,780,507,812,154,445
538,771,709,785,586,831,429,468
709,835,834,733,582,545,544,458
526,841,903,548,519,593,573,564
508,788,910,418,206,368,667,534
289,684,849,323,136,213,781,346
84,536,734,113,129,124,713,258
20,359,439,14,80,23,592,119
0,170,371,0,0,0,433,43
0,7,165,0,0,0,254,0
0,0,0,0,0,0,78,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,28,0,25,0,0
34,0,0,17,22,113,0,0
115,125,0,19,54,178,0,24
177,313,122,143,227,429,56,117
407,497,326,94,275,566,227,133
375,654,526,143,185,600,411,174
463,767,697,253,313,652,577,42
485,830,825,730,371,605,706,291
523,836,894,634,408,201,786,438
474,785,900,496,392,285,815,614
377,680,841,329,353,151,706,570
104,531,699,76,287,55,547,363
44,352,565,13,22,21,590,288
0,163,369,0,0,0,431,148
0,13,125,0,0,0,250,0
0,0,0,0,0,0,74,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,92,0,15,0,0
58,0,0,282,25,27,0,0
162,108,0,400,34,105,0,97
160,284,121,628,35,206,55,313
395,461,325,736,75,416,231,531
473,612,525,593,352,546,416,718
513,724,695,464,266,549,584,854
565,790,819,393,476,478,717,856
347,801,887,229,539,324,799,655
322,752,852,207,412,105,830,719
422,647,591,147,423,33,806,712
198,500,639,54,114,17,727,575
77,323,560,0,11,12,600,363
0,142,364,0,0,0,434,144
0,0,158,0,0,0,250,0
0,0,0,0,0,0,72,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,115,0,9,0,0
42,0,0,74,93,32,0,0
152,100,0,209,75,31,0,92
329,273,119,329,247,48,51,305
513,449,323,726,233,81,223,523
536,595,525,785,286,142,407,418
620,698,696,789,394,102,574,848
624,776,822,737,258,134,706,921
537,772,894,632,477,31,791,931
500,711,899,488,173,36,822,871
151,595,843,314,161,55,798,740
120,453,731,136,41,14,719,565
37,285,567,0,41,7,592,354
0,117,303,0,0,0,428,115
0,0,159,0,0,0,244,0
0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,113,0,15,0,0
113,0,0,288,118,81,0,0
319,93,0,461,313,69,0,87
519,265,89,609,508,252,47,224
702,341,314,720,675,207,187,505
823,591,512,776,794,489,354,596
855,707,679,780,857,422,559,829
644,773,802,727,857,317,689,906
117,783,711,625,799,28,773,914
46,734,122,480,682,295,806,851
16,624,23,309,519,36,787,584
234,471,77,133,327,108,571,548
48,297,366,0,129,17,592,14
0,121,309,0,0,0,430,3
0,0,92,0,0,0,248,0
0,0,0,0,0,0,66,0
